ga:year,ga:month,ga:region,ga:city,ga:users,ga:sessions
2017,04,State of Rio de Janeiro,Rio de Janeiro,1,1
2017,04,State of Sao Paulo,Santo Antonio de Posse,1,1
2017,04,Telangana,Hyderabad,1,1
2017,04,(not set),Singapore,3,3
2017,04,Alberta,Edmonton,2,2
2017,04,Beijing,Beijing,3,3
2017,04,British Columbia,Abbotsford,1,1
2017,04,California,Danville,1,1
2017,04,California,Los Angeles,1,1
2017,04,Community of Madrid,Madrid,1,1
2017,04,Connecticut,Windham,1,1
2017,04,England,Bath,1,1
2017,04,England,Edwalton,1,1
2017,04,Gyeonggi-do,Seongnam-si,1,1
2017,04,Massachusetts,Boston,1,1
2017,04,New Jersey,Englewood,1,1
2017,04,New York,New York,1,1
2017,04,New York,Sauquoit,1,1
2017,04,North Brabant,'s-Hertogenbosch,1,1
2017,04,North Carolina,Charlotte,1,1
2017,04,North Holland,Amsterdam,1,1
2017,04,Scotland,Edinburgh,1,1
2017,04,Texas,Houston,1,1
2017,04,Texas,Richardson,2,2
2017,04,Tuscany,Florence,1,1
2017,04,Vilnius County,Vilnius,1,1
ga:year,ga:month,ga:region,ga:city,ga:users,ga:sessions
2016,01,(not set),(not set),31,31
2016,01,(not set),Guaynabo,1,1
2016,01,Anhui,Hefei,1,1
2016,01,Autonomous City of Buenos Aires,Buenos Aires,1,1
2016,01,Baden-Wurttemberg,Mannheim,1,1
2016,01,Bavaria,Grossostheim,1,1
2016,01,Beijing,Beijing,1,1
2016,01,California,Cupertino,1,1
2016,01,California,Los Angeles,1,1
2016,01,California,Palo Alto,1,1
2016,01,California,Sacramento,1,1
2016,01,California,San Jose,1,1
2016,01,Canary Islands,San Cristobal de La Laguna,1,1
2016,01,District of Columbia,Washington,1,1
2016,01,England,Hastings,1,1
2016,01,England,Leyland,1,1
2016,01,England,London,1,1
2016,01,Erzincan,Erzincan,1,1
2016,01,Florida,Orlando,1,1
2016,01,Florida,Sunrise,1,1
2016,01,Georgia,Atlanta,1,1
2016,01,Georgia,Redan,1,1
2016,01,Guangdong,Guangzhou,1,1
2016,01,Guerrero,Iguala,1,1
2016,01,Gyeonggi-do,Gwangmyeong-si,1,1
2016,01,Gyeonggi-do,Namyangju-si,1,1
2016,01,Hawaii,Honolulu,1,1
2016,01,Heilongjiang,Harbin,1,1
2016,01,Hubei,Yichang,1,1
2016,01,Ibaraki Prefecture,Kamisu,1,1
2016,01,Ile-de-France,Guyancourt,1,1
2016,01,Ile-de-France,Issy-les-Moulineaux,1,1
2016,01,Illinois,Aurora,1,1
2016,01,Illinois,Chicago,1,1
2016,01,Illinois,Rosiclare,1,1
2016,01,Incheon,Incheon,1,1
2016,01,Iwate Prefecture,Morioka,1,1
2016,01,Jiangxi,Ganzhou,1,1
2016,01,Jiangxi,Jiujiang,1,1
2016,01,Karnataka,Bengaluru,1,1
2016,01,Kemerovo Oblast,Kemerovo,1,1
2016,01,Kyivs'ka oblast,Bila Tserkva,1,1
2016,01,Lower Saxony,Springe,1,1
2016,01,Maharashtra,Mumbai,1,1
2016,01,Massachusetts,Boston,1,1
2016,01,Massachusetts,Cambridge,1,1
2016,01,Massachusetts,Framingham,1,1
2016,01,Michigan,Detroit,1,1
2016,01,Michigan,Lakeview,1,1
2016,01,Moscow,Moscow,1,1
2016,01,New Jersey,Rahway,1,1
2016,01,New South Wales,Sydney,2,2
2016,01,New York,New York,1,1
2016,01,North Carolina,Charlotte,1,1
2016,01,North Holland,Amsterdam,1,1
2016,01,Ohio,Painesville,1,1
2016,01,Ontario,Burlington,1,1
2016,01,Ontario,Ottawa,1,1
2016,01,Ontario,Toronto,2,2
2016,01,Oryol Oblast,Oryol,1,1
2016,01,Provence-Alpes-Cote d'Azur,Grasse,1,1
2016,01,Samara Oblast,Samara,1,2
2016,01,Scotland,Greenock,1,1
2016,01,Seoul,Seoul,1,1
2016,01,Shiga Prefecture,Otsu,1,1
2016,01,Special Capital Region of Jakarta,(not set),1,1
2016,01,State of Bahia,Salvador,1,1
2016,01,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,01,State of Sao Paulo,Sao Paulo,2,2
2016,01,Styria,Judenburg,1,1
2016,01,Sverdlovsk Oblast,Pervouralsk,1,1
2016,01,Taipei City,(not set),1,1
2016,01,Tel Aviv District,Tel Aviv-Yafo,1,1
2016,01,Texas,Dallas,1,1
2016,01,Texas,Plano,1,1
2016,01,Tokyo,Setagaya,1,1
2016,01,Tokyo,Shinjuku,1,1
2016,01,Victoria,Melbourne,1,1
2016,01,Vila Real District,(not set),1,1
2016,01,Virginia,Arlington,2,2
2016,01,Virginia,Ashburn,1,1
2016,01,Washington,Bellevue,1,1
2016,01,Washington,Lakewood,1,1
2016,01,Wisconsin,(not set),1,1
2016,01,Yamanashi Prefecture,Fujiyoshida,1,1
2016,01,Zurich,Zurich,1,1
2016,01,(not set),(not set),15,15
2016,01,(not set),Hong Kong,1,1
2016,01,Ankara,Ankara,1,1
2016,01,Arizona,Florence,1,1
2016,01,Assam,Guwahati,1,1
2016,01,Auckland,Auckland,1,1
2016,01,Aveiro District,Aveiro,1,1
2016,01,Beijing,Beijing,2,2
2016,01,Cairo Governorate,Cairo,1,1
2016,01,California,Berkeley,1,2
2016,01,California,Mountain View,1,1
2016,01,California,Ross,1,1
2016,01,California,San Diego,1,1
2016,01,California,Sunnyvale,1,1
2016,01,Delhi,New Delhi,1,1
2016,01,England,Horsham,1,1
2016,01,England,London,3,3
2016,01,Florida,Doctor Phillips,1,1
2016,01,Florida,Orlando,1,1
2016,01,Georgia,Redan,1,1
2016,01,Henan,Xinxiang,1,1
2016,01,Hesse,Bad Homburg,1,1
2016,01,Illinois,Chicago,1,1
2016,01,Illinois,Rock Island,1,1
2016,01,Kanagawa Prefecture,Sagamihara,1,1
2016,01,Lower Normandy,Caen,1,1
2016,01,Lublin Voivodeship,Lublin,1,1
2016,01,Maharashtra,Nagpur,1,1
2016,01,Maharashtra,Pune,1,1
2016,01,Maryland,Greenbelt,1,1
2016,01,Masovian Voivodeship,Warsaw,1,1
2016,01,Minnesota,Saint Paul,1,1
2016,01,New Jersey,Princeton,1,1
2016,01,New South Wales,Central Coast,1,1
2016,01,New South Wales,Sydney,2,2
2016,01,New York,Albany,1,1
2016,01,New York,East Massapequa,1,1
2016,01,New York,New York,2,2
2016,01,North Holland,Hilversum,1,1
2016,01,Oklahoma,Oklahoma City,1,1
2016,01,Pichincha,Quito,1,2
2016,01,Prague,Prague,1,1
2016,01,Queensland,Brisbane,1,1
2016,01,Samara Oblast,Samara,1,2
2016,01,Sarawak,Kuching,1,1
2016,01,Scotland,Rosyth,1,1
2016,01,Selangor,Shah Alam,1,1
2016,01,South Australia,Adelaide,1,1
2016,01,Special Capital Region of Jakarta,(not set),1,1
2016,01,State of Goias,Goiania,2,2
2016,01,State of Mato Grosso do Sul,Campo Grande,1,1
2016,01,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,01,Tamil Nadu,Chennai,1,1
2016,01,Tehran,Tehran,1,1
2016,01,Telangana,Hyderabad,1,1
2016,01,Texas,Austin,2,2
2016,01,Tokyo,Chofu,1,1
2016,01,Uppsala County,Uppsala,1,1
2016,01,Victoria,Melbourne,1,1
2016,01,Virginia,Franconia,1,1
2016,01,Virginia,Springfield,1,1
2016,01,West Kalimantan,Pontianak,1,1
2016,01,(not set),(not set),40,40
2016,01,(not set),Administrative unit Maribor,1,1
2016,01,(not set),Helsinki,1,1
2016,01,(not set),Luanda,1,1
2016,01,Alabama,Hoover,1,1
2016,01,Alberta,Calgary,1,1
2016,01,Antioquia,Medellin,1,1
2016,01,Arizona,Mesa,1,1
2016,01,Attica,Peristeri,1,1
2016,01,Baden-Wurttemberg,Stuttgart,1,1
2016,01,Bavaria,Munich,1,1
2016,01,Beijing,Beijing,1,1
2016,01,Bremen,Bremerhaven,1,1
2016,01,City of Zagreb,Zagreb,1,1
2016,01,Colorado,Denver,1,1
2016,01,Community of Madrid,Madrid,1,1
2016,01,Connecticut,Bridgeport,1,1
2016,01,Delhi,New Delhi,2,2
2016,01,District of Columbia,Washington,1,1
2016,01,Dubai,Dubai,1,1
2016,01,England,Aylesbury,1,1
2016,01,England,Salford,1,1
2016,01,England,Sheffield,1,1
2016,01,Federal Territory of Kuala Lumpur,Kuala Lumpur,2,2
2016,01,Florida,Sunrise,1,1
2016,01,Gauteng,Johannesburg,1,1
2016,01,Georgia,Norcross,1,1
2016,01,Guangdong,Zhanjiang,1,1
2016,01,Illinois,Chicago,1,1
2016,01,Illinois,Elmhurst,1,1
2016,01,Incheon,Incheon,1,1
2016,01,Indiana,Indianapolis,1,1
2016,01,Indiana,Jeffersonville,1,1
2016,01,Kentucky,Owensboro,1,1
2016,01,Kerala,Thiruvananthapuram,1,1
2016,01,Kronoberg County,Vaxjo,1,1
2016,01,Liaoning,(not set),1,1
2016,01,Maharashtra,Mumbai,1,1
2016,01,Manitoba,Winnipeg,1,1
2016,01,Masovian Voivodeship,Warsaw,1,1
2016,01,Massachusetts,Waltham,1,1
2016,01,Michigan,Northville,1,1
2016,01,Missouri,Kansas City,1,1
2016,01,New Jersey,Newark,1,1
2016,01,New York,New York,4,4
2016,01,Oklahoma,Moore,1,1
2016,01,Ontario,Kitchener,1,1
2016,01,Ontario,Toronto,1,1
2016,01,Osaka Prefecture,Osaka,2,2
2016,01,Pazardzik,Pazardzhik,1,1
2016,01,Pennsylvania,Carlisle,1,1
2016,01,Pennsylvania,Plymouth Meeting,1,1
2016,01,Queensland,Brisbane,2,2
2016,01,Rhone-Alpes,Lyon,1,1
2016,01,Rostov Oblast,Rostov-on-Don,1,1
2016,01,Schleswig-Holstein,Kiel,1,1
2016,01,Seoul,Seoul,1,1
2016,01,Shanxi,Shuozhou,1,1
2016,01,State of Sao Paulo,Sao Paulo,1,1
2016,01,Texas,Austin,2,2
2016,01,Texas,Dallas,1,1
2016,01,Texas,Houston,1,1
2016,01,Texas,McKinney,1,1
2016,01,Texas,San Antonio,1,1
2016,01,Tokyo,Koto,1,1
2016,01,Veneto,Torreglia,1,1
2016,01,Victoria,Melbourne,2,2
2016,01,Washington,Tacoma,1,1
2016,02,(not set),Accra,1,1
2016,02,Alberta,Calgary,1,1
2016,02,Auckland,Auckland,1,1
2016,02,District of Columbia,Washington,1,1
2016,02,England,London,1,1
2016,02,Hamburg,Hamburg,1,1
2016,02,Illinois,Chicago,1,1
2016,02,Istanbul,Istanbul,1,1
2016,02,Karnataka,Bengaluru,1,1
2016,02,Missouri,Columbia,1,1
2016,02,South Holland,Delft,1,1
2016,02,Telangana,Hyderabad,1,1
2016,02,Alberta,Edmonton,1,1
2016,02,Antwerp,Kalmthout,1,1
2016,02,British Columbia,Vancouver,1,1
2016,02,California,Baldwin Park,1,1
2016,02,California,Fullerton,1,1
2016,02,California,Los Angeles,3,3
2016,02,California,Rancho Cucamonga,1,1
2016,02,California,Rialto,1,1
2016,02,California,San Jose,1,1
2016,02,California,West Covina,1,1
2016,02,Central Visayas,Cebu City,1,1
2016,02,Delhi,New Delhi,1,1
2016,02,Dnipropetrovsk Oblast,Dnipro,1,1
2016,02,Dubai,Dubai,1,1
2016,02,England,Brighton,1,1
2016,02,England,Warwick,1,1
2016,02,Georgia,Atlanta,1,1
2016,02,Idaho,Boise,1,1
2016,02,Illinois,Alsip,1,1
2016,02,Karnataka,Bengaluru,2,2
2016,02,New South Wales,Sydney,1,1
2016,02,New York,New York,1,1
2016,02,North Holland,Amsterdam,1,1
2016,02,Ontario,Ottawa,1,1
2016,02,Ontario,Toronto,1,1
2016,02,Seoul,Seoul,1,1
2016,02,State of Parana,Londrina,1,1
2016,02,Texas,Dallas,1,1
2016,02,Texas,Sugar Land,1,1
2016,02,Virginia,Alexandria,1,1
2016,02,Wales,Cwmbran,1,1
2016,02,Washington,Seattle,1,1
2016,02,Western Australia,Perth,1,1
2016,02,(not set),(not set),3,3
2016,02,Bucharest,Bucharest,1,1
2016,02,California,San Diego,1,1
2016,02,California,Thousand Oaks,1,2
2016,02,District of Columbia,Washington,1,1
2016,02,Dubai,Dubai,1,1
2016,02,England,(not set),1,1
2016,02,England,Aldershot,1,1
2016,02,England,Aveley,1,1
2016,02,England,London,2,2
2016,02,England,Manchester,1,1
2016,02,Georgia,(not set),1,1
2016,02,Gyor-Moson-Sopron,Gyor,1,1
2016,02,Iowa,Bettendorf,1,1
2016,02,Karnataka,Bengaluru,2,3
2016,02,Lower Silesian Voivodeship,Wroclaw,1,1
2016,02,Masovian Voivodeship,Warsaw,1,1
2016,02,Massachusetts,Burlington,1,1
2016,02,Michigan,Oak Park,1,1
2016,02,Minnesota,Lakeville,1,1
2016,02,Missouri,St. Louis,1,1
2016,02,New York,New York,3,4
2016,02,North Carolina,Charlotte,1,1
2016,02,Ontario,Mississauga,1,1
2016,02,Rostov Oblast,Rostov-on-Don,1,1
2016,02,Tennessee,Alcoa,1,1
2016,02,Tennessee,Nashville,2,2
2016,02,Tennessee,Shelby County,1,1
2016,02,Texas,Dallas,1,1
2016,02,Vermont,Middlebury,1,1
2016,02,Virginia,Ashburn,1,1
2016,02,Virginia,Springfield,1,1
2016,02,Washington,Union Hill-Novelty Hill,1,1
2016,02,Western Australia,Perth,1,1
2016,02,(not set),Macau,1,1
2016,02,Attica,Athens,1,1
2016,02,California,Los Angeles,1,1
2016,02,England,Ormskirk,1,1
2016,02,England,Uckfield,1,1
2016,02,Florida,Gateway,1,1
2016,02,Gauteng,Johannesburg,1,1
2016,02,Gauteng,Pretoria,1,1
2016,02,Illinois,Oak Brook,1,1
2016,02,Kansas,Lawrence,1,2
2016,02,Karnataka,Bengaluru,1,1
2016,02,Kerala,Kannur,1,1
2016,02,Lesser Poland Voivodeship,Krakow,1,1
2016,02,Ljubljana,Ljubljana,1,1
2016,02,Maharashtra,Mumbai,1,1
2016,02,New York,New York,2,2
2016,02,Ontario,Ottawa,1,1
2016,02,Pays de la Loire,Angers,1,1
2016,02,Prague,Prague,1,1
2016,02,Selangor,Cyberjaya,1,1
2016,02,Tamil Nadu,Chennai,1,1
2016,02,Telangana,Hyderabad,1,1
2016,02,Virginia,Bon Air,1,1
2016,03,California,(not set),1,1
2016,03,Delhi,New Delhi,1,1
2016,03,Dublin City,Dublin,1,1
2016,03,England,London,2,2
2016,03,Florida,Palmetto Bay,1,1
2016,03,Lower Silesian Voivodeship,Wroclaw,1,1
2016,03,Mexico City,Mexico City,1,1
2016,03,Michigan,Texas charter Township,1,1
2016,03,New Jersey,Wallington,1,1
2016,03,New South Wales,Sydney,1,1
2016,03,New York,New York,2,2
2016,03,New York,Syracuse,1,1
2016,03,North Brabant,Eindhoven,1,1
2016,03,North Holland,Amsterdam,1,1
2016,03,Pennsylvania,Moon,1,1
2016,03,Samara Oblast,Samara,1,1
2016,03,South Australia,Adelaide,1,1
2016,03,Texas,Houston,1,1
2016,03,Washington,Bellevue,1,1
2016,03,Zurich,Uster,1,1
2016,03,(not set),Hong Kong,1,1
2016,03,(not set),Singapore,1,1
2016,03,Ankara,Ankara,1,1
2016,03,Berlin,Berlin,1,1
2016,03,British Columbia,New Westminster,1,1
2016,03,California,Elk Grove,1,1
2016,03,California,Rancho Cordova,1,1
2016,03,Delhi,New Delhi,2,2
2016,03,Dubai,Dubai,1,1
2016,03,Dublin City,Dublin,1,1
2016,03,England,Bedford,1,1
2016,03,England,Coventry,1,1
2016,03,England,London,2,2
2016,03,Florida,Homestead,1,1
2016,03,Karnataka,Bengaluru,1,1
2016,03,Maharashtra,Mumbai,1,1
2016,03,Maryland,Baltimore,1,1
2016,03,Maryland,Parole,1,1
2016,03,Massachusetts,Boston,1,1
2016,03,New York,New York,1,1
2016,03,New York,Syracuse,1,1
2016,03,North Carolina,Charlotte,1,1
2016,03,North Rhine-Westphalia,Cologne,1,1
2016,03,Ontario,Huntsville,1,1
2016,03,Ontario,Oakville,1,1
2016,03,Ontario,Toronto,1,1
2016,03,Oslo,Oslo,1,1
2016,03,Pennsylvania,Bethlehem,1,1
2016,03,Pennsylvania,Gilbertsville,1,1
2016,03,Prague,Prague,1,1
2016,03,Samara Oblast,Samara,1,1
2016,03,Skane County,(not set),1,1
2016,03,State of Mato Grosso,Varzea Grande,1,1
2016,03,State of Sao Paulo,Campinas,1,1
2016,03,Texas,Fort Worth,1,1
2016,03,Texas,Houston,2,2
2016,03,Utah,American Fork,1,1
2016,03,Uttar Pradesh,Noida,1,1
2016,03,Virginia,Potomac Falls,1,1
2016,03,West Java,Bandung,1,1
2016,03,(not set),(not set),3,3
2016,03,(not set),Hong Kong,1,1
2016,03,California,Los Angeles,1,1
2016,03,Capital Region of Denmark,Copenhagen,1,1
2016,03,Delhi,New Delhi,1,1
2016,03,England,(not set),1,1
2016,03,England,Hull,5,5
2016,03,England,London,2,2
2016,03,Florida,Bradenton,1,1
2016,03,Florida,Town 'n' Country,1,1
2016,03,Kerala,Kochi,1,1
2016,03,Kyiv city,Kiev,1,3
2016,03,Lower Silesian Voivodeship,Wroclaw,1,1
2016,03,New Jersey,Franklin Township,1,1
2016,03,New Jersey,Jersey City,2,6
2016,03,New Jersey,Paramus,1,1
2016,03,New York,New York,1,1
2016,03,North Carolina,Greenville,1,1
2016,03,Ontario,Kitchener,1,1
2016,03,Ontario,Mississauga,1,1
2016,03,Ontario,Newmarket,1,1
2016,03,Ontario,Toronto,3,3
2016,03,Pennsylvania,Philadelphia,1,1
2016,03,Pomeranian Voivodeship,Gdansk,1,1
2016,03,Quebec,Montreal,1,1
2016,03,Samara Oblast,Samara,1,1
2016,03,Scotland,(not set),1,1
2016,03,Texas,Austin,1,1
2016,03,Texas,Grand Prairie,1,1
2016,03,Texas,San Antonio,1,1
2016,03,Virginia,Lynchburg,1,1
2016,03,(not set),(not set),1,1
2016,03,Alabama,Tuscaloosa,1,1
2016,03,California,San Diego,1,1
2016,03,England,Hull,1,1
2016,03,Ishikawa Prefecture,Kanazawa,1,1
2016,03,Karnataka,Bengaluru,1,1
2016,03,Kyiv city,Kiev,1,1
2016,03,Massachusetts,Amherst,1,1
2016,03,New Jersey,Belleville,1,1
2016,03,Ontario,Toronto,2,2
2016,03,Virginia,Reston,1,1
2016,04,(not set),(not set),1,1
2016,04,(not set),Belgrade,1,1
2016,04,(not set),Muscat,1,1
2016,04,British Columbia,Vancouver,1,1
2016,04,California,San Diego,1,1
2016,04,England,London,1,1
2016,04,Georgia,Roswell,1,1
2016,04,Haryana,Gurgaon,1,1
2016,04,Kansas,Wichita,1,1
2016,04,Kyiv city,Kiev,1,1
2016,04,Maharashtra,Pune,1,1
2016,04,Makkah Province,Jeddah,1,1
2016,04,Michigan,Detroit,1,1
2016,04,Moscow,Moscow,1,1
2016,04,Nevada,Henderson,1,1
2016,04,New South Wales,Sydney,1,1
2016,04,New York,New York,5,5
2016,04,Nova Scotia,Sydney,1,1
2016,04,Ontario,Toronto,1,1
2016,04,Sindh,Karachi,1,1
2016,04,Sofia City Province,Sofia,1,1
2016,04,Victoria,Melbourne,1,1
2016,04,Virginia,Laurel,1,1
2016,04,Washington,Kirkland,1,1
2016,04,(not set),(not set),32,32
2016,04,(not set),Dhaka,1,1
2016,04,(not set),Forssa,1,1
2016,04,(not set),Hong Kong,2,2
2016,04,(not set),Manama,1,1
2016,04,Akita Prefecture,Akita,1,1
2016,04,Aomori Prefecture,Aomori,1,1
2016,04,Auckland,Auckland,1,1
2016,04,Bavaria,Erlangen,1,1
2016,04,Bihar,Patna,1,1
2016,04,California,Los Angeles,2,2
2016,04,California,Oakland,1,1
2016,04,California,San Diego,1,1
2016,04,California,San Ramon,1,2
2016,04,California,Simi Valley,1,1
2016,04,Capital Region of Denmark,Copenhagen,1,1
2016,04,Colorado,Highlands Ranch,1,1
2016,04,Delhi,New Delhi,1,1
2016,04,England,Coventry,1,1
2016,04,England,Hull,2,2
2016,04,England,London,1,1
2016,04,England,Portsmouth,1,1
2016,04,England,Salford,1,1
2016,04,England,Salisbury,1,1
2016,04,Florida,Tallahassee,1,1
2016,04,Friuli-Venezia Giulia,Udine,2,2
2016,04,Guangdong,Huizhou,1,1
2016,04,Guayas,Guayaquil,1,1
2016,04,Hesse,Frankfurt,1,1
2016,04,Illinois,Chicago,1,1
2016,04,Illinois,Hoffman Estates,1,1
2016,04,Kyiv city,Kiev,1,1
2016,04,Ljubljana,Ljubljana,1,1
2016,04,Lower Austria,Krems an der Donau,1,1
2016,04,Maharashtra,Nashik,1,1
2016,04,Maharashtra,Pune,1,1
2016,04,Maine,Brunswick,1,1
2016,04,Maryland,Bel Air South,1,1
2016,04,Masovian Voivodeship,Warsaw,1,1
2016,04,New Jersey,Hopewell Township,1,1
2016,04,New Jersey,Millville,1,1
2016,04,New Jersey,West Orange,1,1
2016,04,New York,Buffalo,1,1
2016,04,New York,New York,4,4
2016,04,Nuevo Leon,Monterrey,1,1
2016,04,Ohio,Columbus,1,1
2016,04,Oita Prefecture,Oita,1,1
2016,04,Ontario,Brampton,1,1
2016,04,Ontario,Mississauga,1,1
2016,04,Ontario,Ottawa,1,1
2016,04,Ontario,St. Catharines,1,1
2016,04,Ontario,Waterloo,1,1
2016,04,Oriental,Oujda,1,1
2016,04,Pennsylvania,Franklin,1,1
2016,04,Pennsylvania,Philadelphia,1,1
2016,04,Piedmont,Turin,1,1
2016,04,Quebec,Laval,1,1
2016,04,Rhone-Alpes,(not set),1,1
2016,04,Saxony,Freiberg,1,1
2016,04,Scotland,Musselburgh,1,1
2016,04,Seoul,Seoul,1,1
2016,04,Special Capital Region of Jakarta,(not set),1,1
2016,04,State of Goias,Goiania,1,1
2016,04,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,04,Stockholm County,Stockholm,1,1
2016,04,Taoyuan County,Zhongli District,1,1
2016,04,Telangana,Hyderabad,2,2
2016,04,Tennessee,Nashville,1,1
2016,04,Texas,Dallas,1,1
2016,04,Tokyo,Shinjuku,1,1
2016,04,Victoria,Melbourne,1,1
2016,04,Virginia,Arlington,2,3
2016,04,West Bengal,Kolkata,1,1
2016,04,West Virginia,Charleston,1,1
2016,04,(not set),(not set),23,23
2016,04,(not set),Singapore,1,1
2016,04,Alberta,Calgary,1,1
2016,04,Attica,Athens,1,1
2016,04,Autonomous City of Buenos Aires,Buenos Aires,1,1
2016,04,Bangkok,Bangkok,1,1
2016,04,Beijing,Beijing,1,1
2016,04,Bucharest,Bucharest,1,1
2016,04,Budapest,Budapest,1,1
2016,04,California,Azusa,1,1
2016,04,California,Oakland,1,7
2016,04,California,San Diego,1,1
2016,04,Canterbury,Christchurch,1,1
2016,04,Community of Madrid,Rivas-Vaciamadrid,1,1
2016,04,Delhi,New Delhi,2,2
2016,04,Ehime Prefecture,Matsuyama,1,1
2016,04,England,Earley,1,1
2016,04,England,High Wycombe,1,1
2016,04,England,Iver,1,1
2016,04,England,London,1,1
2016,04,England,Tamworth,1,1
2016,04,Erzurum,Erzurum,1,1
2016,04,Fujian,Zhangzhou,1,1
2016,04,Georgia,Atlanta,1,1
2016,04,Ile-de-France,Paris,1,1
2016,04,Illinois,Champaign,1,1
2016,04,Illinois,Chicago,1,1
2016,04,Indiana,Taylorsville,1,1
2016,04,Karnataka,Bengaluru,1,1
2016,04,Kaunas County,Kaunas,1,1
2016,04,Krasnodar Krai,(not set),2,2
2016,04,Liguria,Genoa,1,1
2016,04,Madhya Pradesh,Indore,1,1
2016,04,Massachusetts,Boston,2,2
2016,04,Massachusetts,Concord,1,1
2016,04,Michigan,Grand Rapids,1,1
2016,04,Mie Prefecture,Ise,1,1
2016,04,Moscow Oblast,Podolsk,1,1
2016,04,Nebraska,Omaha,1,1
2016,04,New Jersey,Union,1,1
2016,04,New Jersey,Warren,1,1
2016,04,New South Wales,Sydney,1,1
2016,04,New York,New York,2,2
2016,04,North Holland,Hilversum,1,1
2016,04,Nova Scotia,Windsor,1,1
2016,04,Offaly,(not set),1,1
2016,04,Ohio,Ashland,1,1
2016,04,Ontario,Markham,1,1
2016,04,Ontario,Mississauga,1,1
2016,04,Ontario,Toronto,3,3
2016,04,Otago,Dunedin,1,1
2016,04,Pennsylvania,Philadelphia,1,1
2016,04,Province of Bergamo,Caravaggio,1,1
2016,04,Queensland,Brisbane,1,1
2016,04,Shizuoka Prefecture,Hamamatsu,1,1
2016,04,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,04,State of Sao Paulo,Sao Paulo,1,1
2016,04,Taipei City,(not set),1,1
2016,04,Texas,Fort Worth,1,1
2016,04,Texas,McKinney,1,1
2016,04,Texas,San Antonio,1,1
2016,04,Ticino,Lugano,1,1
2016,04,Tokyo,Koto,1,1
2016,04,Tokyo,Ota,1,1
2016,04,Utrecht,Utrecht,1,1
2016,04,Vilnius County,Vilnius,1,1
2016,04,Virginia,Tysons,1,1
2016,04,Wales,Pontypridd,1,1
2016,04,Wales,Wrexham,1,1
2016,04,West Pomeranian Voivodeship,Szczecin,1,1
2016,05,(not set),(not set),7,7
2016,05,(not set),Am,1,1
2016,05,(not set),Hong Kong,1,1
2016,05,(not set),Sana'a,1,1
2016,05,Alabama,Vestavia Hills,1,1
2016,05,Arizona,Phoenix,1,1
2016,05,Autonomous City of Buenos Aires,Buenos Aires,1,1
2016,05,Bangkok,Bangkok,1,1
2016,05,British Columbia,Burnaby,1,1
2016,05,Buenos Aires Province,Caseros,1,1
2016,05,California,Los Angeles,1,1
2016,05,California,Roseville,1,1
2016,05,California,San Diego,1,2
2016,05,California,San Francisco,1,1
2016,05,California,Sunnyvale,1,1
2016,05,Central Denmark Region,Viborg,1,1
2016,05,Connecticut,South Windsor,1,1
2016,05,Csongrad,Szeged,1,1
2016,05,Dubai,Dubai,2,2
2016,05,East Flanders,Aalst,1,1
2016,05,England,Hull,1,1
2016,05,England,Oswestry,1,1
2016,05,Florida,The Hammocks,1,1
2016,05,Guangdong,Shenzhen,1,1
2016,05,Guangdong,Zhuhai,1,1
2016,05,Hanoi,Hanoi,1,1
2016,05,Harju County,(not set),1,1
2016,05,Hesse,Frankfurt,1,1
2016,05,Illinois,Chicago,3,3
2016,05,Illinois,Glen Ellyn,1,1
2016,05,Illinois,Park Ridge,1,1
2016,05,Indiana,Fishers,1,1
2016,05,Jeollabuk-do,Iksan-si,1,1
2016,05,Lagos,Lagos,1,1
2016,05,Lodz Voivodeship,Skierniewice,1,1
2016,05,Lorraine,Nancy,1,1
2016,05,Louisiana,Baton Rouge,1,1
2016,05,Lviv Oblast,Lviv,1,1
2016,05,Masovian Voivodeship,Warsaw,1,1
2016,05,Massachusetts,Malden,1,1
2016,05,Mersin Province,Mersin,1,1
2016,05,Metro Manila,Quezon City,1,1
2016,05,New South Wales,Sydney,1,1
2016,05,New York,New York,1,1
2016,05,New York,Syracuse,1,1
2016,05,Nitra Region,Nove Zamky,1,1
2016,05,Nizhny Novgorod Oblast,Nizhny Novgorod,1,1
2016,05,North Holland,Amsterdam,1,1
2016,05,Oregon,Portland,1,1
2016,05,Penang,George Town,1,1
2016,05,Piedmont,Turin,1,1
2016,05,Quebec,Longueuil,1,1
2016,05,Riga,Riga,1,1
2016,05,Riyadh Province,Riyadh,1,1
2016,05,Rogaland,Stavanger,1,1
2016,05,Santiago Metropolitan Region,Santiago,1,1
2016,05,South Holland,Leiden,1,1
2016,05,State of Sao Paulo,Sao Paulo,1,1
2016,05,Tamil Nadu,Chennai,1,1
2016,05,Tel Aviv District,Tel Aviv-Yafo,1,1
2016,05,Texas,Rosenberg,1,1
2016,05,Ticino,Lugano,2,2
2016,05,Tokyo,Fuchu,1,1
2016,05,Tokyo,Shinjuku,1,1
2016,05,Victoria,Melbourne,1,1
2016,05,Western Australia,Perth,2,2
2016,05,(not set),(not set),1,1
2016,05,(not set),Belgrade,2,2
2016,05,(not set),Tunis,1,1
